Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Request Day,Trip Duration(minutes)
5926,City,163,Cancelled,2016-07-15 10:05,,10,Friday,
5927,City,1,Cancelled,2016-07-15 10:12,,10,Friday,
5928,City,257,Cancelled,2016-07-15 10:07,,10,Friday,
5929,Airport,278,Trip Completed,2016-07-15 10:06,2016-07-15 10:53,10,Friday,47
5930,City,,No Cars Available,2016-07-15 10:12,,10,Friday,
5931,City,,No Cars Available,2016-07-15 10:10,,10,Friday,
5932,Airport,73,Trip Completed,2016-07-15 10:09,2016-07-15 11:21,10,Friday,72
5933,City,119,Trip Completed,2016-07-15 10:12,2016-07-15 11:01,10,Friday,49
5934,Airport,,No Cars Available,2016-07-15 10:12,,10,Friday,
5935,City,87,Cancelled,2016-07-15 10:13,,10,Friday,
5936,Airport,172,Trip Completed,2016-07-15 10:17,2016-07-15 11:04,10,Friday,47
5937,City,,No Cars Available,2016-07-15 10:20,,10,Friday,
5938,City,105,Trip Completed,2016-07-15 10:16,2016-07-15 11:06,10,Friday,50
5939,City,,No Cars Available,2016-07-15 10:18,,10,Friday,
5940,City,63,Trip Completed,2016-07-15 10:18,2016-07-15 11:12,10,Friday,54
5941,City,,No Cars Available,2016-07-15 10:23,,10,Friday,
5942,City,60,Trip Completed,2016-07-15 10:29,2016-07-15 11:23,10,Friday,54
5943,City,,No Cars Available,2016-07-15 10:29,,10,Friday,
5944,City,116,Trip Completed,2016-07-15 10:23,2016-07-15 11:33,10,Friday,70
5945,Airport,39,Cancelled,2016-07-15 10:27,,10,Friday,
5946,City,,No Cars Available,2016-07-15 10:28,,10,Friday,
5947,Airport,252,Trip Completed,2016-07-15 10:33,2016-07-15 11:19,10,Friday,46
5948,City,132,Trip Completed,2016-07-15 10:36,2016-07-15 11:36,10,Friday,60
5949,City,285,Cancelled,2016-07-15 10:30,,10,Friday,
5950,City,229,Trip Completed,2016-07-15 10:46,2016-07-15 11:35,10,Friday,49
5951,City,,No Cars Available,2016-07-15 10:49,,10,Friday,
5952,Airport,65,Trip Completed,2016-07-15 10:42,2016-07-15 11:20,10,Friday,38
5953,City,97,Trip Completed,2016-07-15 10:42,2016-07-15 11:38,10,Friday,56
5954,City,,No Cars Available,2016-07-15 10:44,,10,Friday,
5955,Airport,98,Trip Completed,2016-07-15 10:45,2016-07-15 11:48,10,Friday,63
5956,City,284,Trip Completed,2016-07-15 10:41,2016-07-15 11:44,10,Friday,63
5957,Airport,193,Trip Completed,2016-07-15 10:46,2016-07-15 11:26,10,Friday,40
5958,Airport,38,Trip Completed,2016-07-15 10:48,2016-07-15 11:49,10,Friday,61
5959,City,,No Cars Available,2016-07-15 10:53,,10,Friday,
5960,Airport,289,Trip Completed,2016-07-15 10:52,2016-07-15 11:29,10,Friday,37
5961,Airport,168,Trip Completed,2016-07-15 10:55,2016-07-15 11:54,10,Friday,59
5962,City,88,Trip Completed,2016-07-15 10:48,2016-07-15 11:55,10,Friday,67
5963,City,,No Cars Available,2016-07-15 10:58,,10,Friday,
5964,City,231,Trip Completed,2016-07-15 10:52,2016-07-15 11:51,10,Friday,59
5965,City,,No Cars Available,2016-07-15 10:57,,10,Friday,
5966,Airport,23,Trip Completed,2016-07-15 10:54,2016-07-15 11:58,10,Friday,64
5967,City,209,Trip Completed,2016-07-15 10:56,2016-07-15 11:55,10,Friday,59
5968,City,,No Cars Available,2016-07-15 11:08,,11,Friday,
5969,City,,No Cars Available,2016-07-15 10:55,,10,Friday,
5970,City,258,Trip Completed,2016-07-15 11:03,2016-07-15 12:00,11,Friday,57
5971,Airport,87,Trip Completed,2016-07-15 11:04,2016-07-15 11:47,11,Friday,43
5972,Airport,78,Trip Completed,2016-07-15 11:06,2016-07-15 11:47,11,Friday,41
5973,Airport,152,Trip Completed,2016-07-15 11:10,2016-07-15 12:12,11,Friday,62
5974,City,,No Cars Available,2016-07-15 11:14,,11,Friday,
5975,City,,No Cars Available,2016-07-15 11:15,,11,Friday,
5976,Airport,221,Trip Completed,2016-07-15 11:10,2016-07-15 12:32,11,Friday,82
5977,City,218,Trip Completed,2016-07-15 11:27,2016-07-15 12:04,11,Friday,37
5978,Airport,177,Trip Completed,2016-07-15 11:27,2016-07-15 12:10,11,Friday,43
5979,Airport,49,Trip Completed,2016-07-15 11:35,2016-07-15 12:11,11,Friday,36
5980,City,71,Cancelled,2016-07-15 11:39,,11,Friday,
5981,City,248,Cancelled,2016-07-15 11:40,,11,Friday,
5982,City,,No Cars Available,2016-07-15 11:38,,11,Friday,
5983,City,286,Trip Completed,2016-07-15 11:41,2016-07-15 12:12,11,Friday,31
5984,City,,No Cars Available,2016-07-15 11:44,,11,Friday,
5985,City,,No Cars Available,2016-07-15 11:41,,11,Friday,
5986,Airport,70,Trip Completed,2016-07-15 11:35,2016-07-15 12:30,11,Friday,55
5987,City,163,Trip Completed,2016-07-15 11:42,2016-07-15 12:49,11,Friday,67
5988,Airport,17,Trip Completed,2016-07-15 11:48,2016-07-15 12:55,11,Friday,67
5989,Airport,270,Cancelled,2016-07-15 11:46,,11,Friday,
5990,Airport,186,Trip Completed,2016-07-15 11:43,2016-07-15 12:40,11,Friday,57
5991,City,,No Cars Available,2016-07-15 11:52,,11,Friday,
5992,City,193,Trip Completed,2016-07-15 11:54,2016-07-15 12:39,11,Friday,45
5993,City,,No Cars Available,2016-07-15 11:56,,11,Friday,
5994,Airport,9,Trip Completed,2016-07-15 11:51,2016-07-15 12:32,11,Friday,41
5995,City,,No Cars Available,2016-07-15 11:52,,11,Friday,
5996,Airport,235,Trip Completed,2016-07-15 11:55,2016-07-15 12:40,11,Friday,45
5997,City,,No Cars Available,2016-07-15 11:54,,11,Friday,
5998,Airport,,No Cars Available,2016-07-15 12:05,,12,Friday,
5999,City,,No Cars Available,2016-07-15 12:00,,12,Friday,
6000,Airport,251,Trip Completed,2016-07-15 12:04,2016-07-15 12:35,12,Friday,31
6001,Airport,90,Trip Completed,2016-07-15 12:07,2016-07-15 13:18,12,Friday,71
6002,Airport,19,Trip Completed,2016-07-15 12:04,2016-07-15 12:53,12,Friday,49
6003,Airport,184,Trip Completed,2016-07-15 12:09,2016-07-15 12:57,12,Friday,48
6004,Airport,220,Trip Completed,2016-07-15 12:12,2016-07-15 13:25,12,Friday,73
6005,City,,No Cars Available,2016-07-15 12:12,,12,Friday,
6006,Airport,188,Trip Completed,2016-07-15 12:17,2016-07-15 13:25,12,Friday,68
6007,City,199,Trip Completed,2016-07-15 12:15,2016-07-15 13:03,12,Friday,48
6008,City,,No Cars Available,2016-07-15 12:14,,12,Friday,
6009,City,15,Trip Completed,2016-07-15 12:22,2016-07-15 13:25,12,Friday,63
6010,City,197,Cancelled,2016-07-15 12:25,,12,Friday,
6011,City,,No Cars Available,2016-07-15 12:21,,12,Friday,
6012,Airport,,No Cars Available,2016-07-15 12:29,,12,Friday,
6013,Airport,155,Trip Completed,2016-07-15 12:26,2016-07-15 13:03,12,Friday,37
6014,City,289,Trip Completed,2016-07-15 12:31,2016-07-15 13:22,12,Friday,51
6015,City,,No Cars Available,2016-07-15 12:28,,12,Friday,
6016,Airport,286,Trip Completed,2016-07-15 12:31,2016-07-15 13:19,12,Friday,48
6017,Airport,261,Trip Completed,2016-07-15 12:38,2016-07-15 13:49,12,Friday,71
6018,City,,No Cars Available,2016-07-15 12:34,,12,Friday,
6019,City,,No Cars Available,2016-07-15 12:40,,12,Friday,
6020,City,127,Trip Completed,2016-07-15 12:46,2016-07-15 13:25,12,Friday,39
6021,Airport,238,Trip Completed,2016-07-15 12:44,2016-07-15 13:12,12,Friday,28
6022,City,,No Cars Available,2016-07-15 12:50,,12,Friday,
6023,City,,No Cars Available,2016-07-15 12:42,,12,Friday,
6024,Airport,37,Trip Completed,2016-07-15 12:43,2016-07-15 13:55,12,Friday,72
6025,City,,No Cars Available,2016-07-15 12:45,,12,Friday,
6026,Airport,46,Trip Completed,2016-07-15 12:50,2016-07-15 13:35,12,Friday,45
6027,Airport,132,Trip Completed,2016-07-15 12:46,2016-07-15 13:36,12,Friday,50
6028,Airport,,No Cars Available,2016-07-15 12:52,,12,Friday,
6029,City,,No Cars Available,2016-07-15 12:51,,12,Friday,
6030,Airport,198,Trip Completed,2016-07-15 12:54,2016-07-15 14:03,12,Friday,69
6031,Airport,226,Trip Completed,2016-07-15 12:53,2016-07-15 13:51,12,Friday,58
6032,Airport,183,Cancelled,2016-07-15 13:00,,13,Friday,
6033,Airport,203,Cancelled,2016-07-15 12:55,,12,Friday,
6034,City,,No Cars Available,2016-07-15 12:57,,12,Friday,
6035,Airport,266,Trip Completed,2016-07-15 12:59,2016-07-15 13:51,12,Friday,52
6036,City,,No Cars Available,2016-07-15 13:04,,13,Friday,
6037,Airport,158,Trip Completed,2016-07-15 13:03,2016-07-15 14:01,13,Friday,58
6038,City,,No Cars Available,2016-07-15 13:10,,13,Friday,
6039,Airport,21,Trip Completed,2016-07-15 13:11,2016-07-15 13:38,13,Friday,27
6040,City,,No Cars Available,2016-07-15 13:09,,13,Friday,
6041,Airport,,No Cars Available,2016-07-15 13:10,,13,Friday,
6042,Airport,273,Trip Completed,2016-07-15 13:09,2016-07-15 14:30,13,Friday,81
6043,City,,No Cars Available,2016-07-15 13:14,,13,Friday,
6044,City,,No Cars Available,2016-07-15 13:17,,13,Friday,
6045,City,196,Trip Completed,2016-07-15 13:19,2016-07-15 14:00,13,Friday,41
6046,City,254,Trip Completed,2016-07-15 13:20,2016-07-15 14:15,13,Friday,55
6047,City,,No Cars Available,2016-07-15 13:25,,13,Friday,
6048,City,,No Cars Available,2016-07-15 13:29,,13,Friday,
6049,City,114,Trip Completed,2016-07-15 13:27,2016-07-15 14:32,13,Friday,65
6050,City,215,Cancelled,2016-07-15 13:35,,13,Friday,
6051,City,,No Cars Available,2016-07-15 13:30,,13,Friday,
6052,City,,No Cars Available,2016-07-15 13:34,,13,Friday,
6053,City,,No Cars Available,2016-07-15 13:35,,13,Friday,
6054,City,,No Cars Available,2016-07-15 13:35,,13,Friday,
6055,Airport,195,Trip Completed,2016-07-15 13:35,2016-07-15 14:32,13,Friday,57
6056,Airport,181,Trip Completed,2016-07-15 13:35,2016-07-15 14:02,13,Friday,27
6057,Airport,247,Cancelled,2016-07-15 13:41,,13,Friday,
6058,City,286,Cancelled,2016-07-15 13:47,,13,Friday,
6059,Airport,,No Cars Available,2016-07-15 13:44,,13,Friday,
6060,City,,No Cars Available,2016-07-15 13:44,,13,Friday,
6061,City,,No Cars Available,2016-07-15 13:41,,13,Friday,
6062,City,43,Trip Completed,2016-07-15 13:48,2016-07-15 14:51,13,Friday,63
6063,Airport,112,Trip Completed,2016-07-15 13:48,2016-07-15 14:19,13,Friday,31
6064,City,244,Trip Completed,2016-07-15 13:49,2016-07-15 14:45,13,Friday,56
6065,City,,No Cars Available,2016-07-15 13:57,,13,Friday,
6066,Airport,61,Trip Completed,2016-07-15 13:54,2016-07-15 14:44,13,Friday,50
6067,Airport,297,Trip Completed,2016-07-15 13:55,2016-07-15 14:56,13,Friday,61
6068,City,,No Cars Available,2016-07-15 13:58,,13,Friday,
6069,City,,No Cars Available,2016-07-15 14:06,,14,Friday,
6070,City,,No Cars Available,2016-07-15 14:04,,14,Friday,
6071,City,,No Cars Available,2016-07-15 14:00,,14,Friday,
6072,City,,No Cars Available,2016-07-15 14:05,,14,Friday,
6073,City,177,Trip Completed,2016-07-15 14:02,2016-07-15 14:50,14,Friday,48
6074,Airport,159,Trip Completed,2016-07-15 14:07,2016-07-15 14:56,14,Friday,49
6075,City,,No Cars Available,2016-07-15 14:10,,14,Friday,
6076,Airport,219,Trip Completed,2016-07-15 14:13,2016-07-15 14:45,14,Friday,32
6077,City,,No Cars Available,2016-07-15 14:10,,14,Friday,
6078,City,,No Cars Available,2016-07-15 14:18,,14,Friday,
6079,Airport,176,Trip Completed,2016-07-15 14:21,2016-07-15 15:07,14,Friday,46
6080,Airport,269,Cancelled,2016-07-15 14:17,,14,Friday,
6081,City,282,Trip Completed,2016-07-15 14:22,2016-07-15 15:12,14,Friday,50
6082,City,231,Trip Completed,2016-07-15 14:18,2016-07-15 15:27,14,Friday,69
6083,City,,No Cars Available,2016-07-15 14:26,,14,Friday,
6084,City,,No Cars Available,2016-07-15 14:21,,14,Friday,
6085,City,,No Cars Available,2016-07-15 14:23,,14,Friday,
6086,City,222,Trip Completed,2016-07-15 14:22,2016-07-15 15:18,14,Friday,56
6087,Airport,6,Trip Completed,2016-07-15 14:28,2016-07-15 15:33,14,Friday,65
6088,City,121,Trip Completed,2016-07-15 14:29,2016-07-15 15:24,14,Friday,55
6089,City,256,Trip Completed,2016-07-15 14:36,2016-07-15 15:36,14,Friday,60
6090,Airport,275,Trip Completed,2016-07-15 14:31,2016-07-15 15:09,14,Friday,38
6091,City,81,Trip Completed,2016-07-15 14:37,2016-07-15 15:17,14,Friday,40
6092,Airport,,No Cars Available,2016-07-15 14:38,,14,Friday,
6093,Airport,65,Trip Completed,2016-07-15 14:34,2016-07-15 15:30,14,Friday,56
6094,City,,No Cars Available,2016-07-15 14:35,,14,Friday,
6095,City,,No Cars Available,2016-07-15 14:40,,14,Friday,
6096,City,,No Cars Available,2016-07-15 14:38,,14,Friday,
6097,City,,No Cars Available,2016-07-15 14:36,,14,Friday,
6098,Airport,73,Cancelled,2016-07-15 14:40,,14,Friday,
6099,City,,No Cars Available,2016-07-15 14:41,,14,Friday,
6100,Airport,31,Trip Completed,2016-07-15 14:44,2016-07-15 15:41,14,Friday,57
6101,City,269,Trip Completed,2016-07-15 14:52,2016-07-15 16:03,14,Friday,71
6102,City,197,Trip Completed,2016-07-15 14:57,2016-07-15 15:30,14,Friday,33
6103,Airport,208,Cancelled,2016-07-15 14:52,,14,Friday,
6104,City,,No Cars Available,2016-07-15 15:08,,15,Friday,
6105,City,,No Cars Available,2016-07-15 15:02,,15,Friday,
6106,Airport,4,Trip Completed,2016-07-15 15:01,2016-07-15 15:47,15,Friday,46
6107,Airport,223,Trip Completed,2016-07-15 14:57,2016-07-15 15:55,14,Friday,58
6108,City,243,Trip Completed,2016-07-15 15:02,2016-07-15 15:40,15,Friday,38
6109,City,,No Cars Available,2016-07-15 15:01,,15,Friday,
6110,City,,No Cars Available,2016-07-15 15:05,,15,Friday,
6111,City,270,Trip Completed,2016-07-15 15:03,2016-07-15 16:15,15,Friday,72
6112,Airport,110,Trip Completed,2016-07-15 15:06,2016-07-15 16:12,15,Friday,66
6113,City,87,Trip Completed,2016-07-15 15:15,2016-07-15 16:22,15,Friday,67
6114,City,245,Trip Completed,2016-07-15 15:13,2016-07-15 16:10,15,Friday,57
6115,Airport,,No Cars Available,2016-07-15 15:12,,15,Friday,
6116,City,233,Trip Completed,2016-07-15 15:17,2016-07-15 15:46,15,Friday,29
6117,Airport,98,Trip Completed,2016-07-15 15:17,2016-07-15 16:06,15,Friday,49
6118,City,88,Trip Completed,2016-07-15 15:17,2016-07-15 16:19,15,Friday,62
6119,City,,No Cars Available,2016-07-15 15:24,,15,Friday,
6120,Airport,279,Trip Completed,2016-07-15 15:21,2016-07-15 16:06,15,Friday,45
6121,City,,No Cars Available,2016-07-15 15:27,,15,Friday,
6122,City,23,Trip Completed,2016-07-15 15:26,2016-07-15 16:29,15,Friday,63
6123,City,,No Cars Available,2016-07-15 15:29,,15,Friday,
6124,Airport,262,Trip Completed,2016-07-15 15:30,2016-07-15 16:07,15,Friday,37
6125,City,,No Cars Available,2016-07-15 15:32,,15,Friday,
6126,City,,No Cars Available,2016-07-15 15:28,,15,Friday,
6127,City,,No Cars Available,2016-07-15 15:34,,15,Friday,
6128,City,,No Cars Available,2016-07-15 15:38,,15,Friday,
6129,Airport,65,Cancelled,2016-07-15 15:36,,15,Friday,
6130,City,,No Cars Available,2016-07-15 15:37,,15,Friday,
6131,Airport,210,Cancelled,2016-07-15 15:38,,15,Friday,
6132,Airport,232,Trip Completed,2016-07-15 15:37,2016-07-15 16:27,15,Friday,50
6133,Airport,86,Trip Completed,2016-07-15 15:43,2016-07-15 16:15,15,Friday,32
6134,City,,No Cars Available,2016-07-15 15:46,,15,Friday,
6135,City,,No Cars Available,2016-07-15 15:42,,15,Friday,
6136,City,,No Cars Available,2016-07-15 15:46,,15,Friday,
6137,Airport,,No Cars Available,2016-07-15 15:50,,15,Friday,
6138,City,,No Cars Available,2016-07-15 15:52,,15,Friday,
6139,Airport,24,Trip Completed,2016-07-15 15:45,2016-07-15 16:40,15,Friday,55
6140,Airport,70,Trip Completed,2016-07-15 15:54,2016-07-15 16:59,15,Friday,65
6141,Airport,252,Trip Completed,2016-07-15 15:53,2016-07-15 16:27,15,Friday,34
6142,Airport,7,Trip Completed,2016-07-15 15:50,2016-07-15 16:36,15,Friday,46
6143,City,,No Cars Available,2016-07-15 15:54,,15,Friday,
6144,City,,No Cars Available,2016-07-15 16:07,,16,Friday,
6145,Airport,49,Trip Completed,2016-07-15 16:08,2016-07-15 17:20,16,Friday,72
6146,Airport,,No Cars Available,2016-07-15 16:19,,16,Friday,
6147,City,16,Trip Completed,2016-07-15 16:11,2016-07-15 17:30,16,Friday,79
6148,City,,No Cars Available,2016-07-15 16:20,,16,Friday,
6149,City,,No Cars Available,2016-07-15 16:18,,16,Friday,
6150,Airport,273,Trip Completed,2016-07-15 16:21,2016-07-15 17:20,16,Friday,59
6151,City,,No Cars Available,2016-07-15 16:25,,16,Friday,
6152,Airport,163,Trip Completed,2016-07-15 16:15,2016-07-15 17:16,16,Friday,61
6153,Airport,117,Trip Completed,2016-07-15 16:23,2016-07-15 17:33,16,Friday,70
6154,City,,No Cars Available,2016-07-15 16:25,,16,Friday,
6155,City,,No Cars Available,2016-07-15 16:24,,16,Friday,
6156,City,,No Cars Available,2016-07-15 16:32,,16,Friday,
6157,Airport,10,Trip Completed,2016-07-15 16:32,2016-07-15 17:44,16,Friday,72
6158,Airport,257,Trip Completed,2016-07-15 16:34,2016-07-15 17:50,16,Friday,76
6159,City,280,Trip Completed,2016-07-15 16:35,2016-07-15 17:23,16,Friday,48
6160,Airport,193,Trip Completed,2016-07-15 16:30,2016-07-15 17:39,16,Friday,69
6161,City,,No Cars Available,2016-07-15 16:38,,16,Friday,
6162,City,,No Cars Available,2016-07-15 16:37,,16,Friday,
6163,City,,No Cars Available,2016-07-15 16:37,,16,Friday,
6164,City,,No Cars Available,2016-07-15 16:43,,16,Friday,
6165,City,,No Cars Available,2016-07-15 16:43,,16,Friday,
6166,City,,No Cars Available,2016-07-15 16:46,,16,Friday,
6167,Airport,202,Trip Completed,2016-07-15 16:43,2016-07-15 17:24,16,Friday,41
6168,City,,No Cars Available,2016-07-15 16:41,,16,Friday,
6169,City,,No Cars Available,2016-07-15 16:42,,16,Friday,
6170,City,,No Cars Available,2016-07-15 16:44,,16,Friday,
6171,City,,No Cars Available,2016-07-15 16:51,,16,Friday,
6172,City,,No Cars Available,2016-07-15 16:47,,16,Friday,
6173,City,199,Cancelled,2016-07-15 16:45,,16,Friday,
6174,City,,No Cars Available,2016-07-15 16:53,,16,Friday,
6175,City,189,Trip Completed,2016-07-15 16:55,2016-07-15 17:49,16,Friday,54
6176,City,204,Trip Completed,2016-07-15 16:55,2016-07-15 17:44,16,Friday,49
6177,City,,No Cars Available,2016-07-15 17:00,,17,Friday,
6178,City,,No Cars Available,2016-07-15 17:06,,17,Friday,
6179,Airport,109,Trip Completed,2016-07-15 16:53,2016-07-15 18:08,16,Friday,75
6180,City,150,Trip Completed,2016-07-15 17:02,2016-07-15 17:48,17,Friday,46
6181,Airport,,No Cars Available,2016-07-15 17:05,,17,Friday,
6182,City,254,Trip Completed,2016-07-15 17:06,2016-07-15 18:24,17,Friday,78
6183,Airport,,No Cars Available,2016-07-15 17:14,,17,Friday,
6184,Airport,,No Cars Available,2016-07-15 17:08,,17,Friday,
6185,Airport,,No Cars Available,2016-07-15 17:11,,17,Friday,
6186,Airport,,No Cars Available,2016-07-15 17:08,,17,Friday,
6187,City,25,Trip Completed,2016-07-15 17:11,2016-07-15 18:08,17,Friday,57
6188,Airport,,No Cars Available,2016-07-15 17:16,,17,Friday,
6189,Airport,,No Cars Available,2016-07-15 17:16,,17,Friday,
6190,City,32,Trip Completed,2016-07-15 17:11,2016-07-15 17:55,17,Friday,44
6191,Airport,47,Trip Completed,2016-07-15 17:17,2016-07-15 18:16,17,Friday,59
6192,Airport,138,Trip Completed,2016-07-15 17:12,2016-07-15 18:20,17,Friday,68
6193,City,289,Trip Completed,2016-07-15 17:19,2016-07-15 18:06,17,Friday,47
6194,Airport,,No Cars Available,2016-07-15 17:14,,17,Friday,
6195,City,,No Cars Available,2016-07-15 17:13,,17,Friday,
6196,Airport,37,Trip Completed,2016-07-15 17:19,2016-07-15 18:03,17,Friday,44
6197,City,63,Trip Completed,2016-07-15 17:24,2016-07-15 18:05,17,Friday,41
6198,Airport,96,Trip Completed,2016-07-15 17:23,2016-07-15 18:11,17,Friday,48
6199,City,107,Trip Completed,2016-07-15 17:25,2016-07-15 18:19,17,Friday,54
6200,Airport,,No Cars Available,2016-07-15 17:22,,17,Friday,
6201,Airport,,No Cars Available,2016-07-15 17:15,,17,Friday,
6202,Airport,,No Cars Available,2016-07-15 17:22,,17,Friday,
6203,Airport,225,Trip Completed,2016-07-15 17:19,2016-07-15 18:08,17,Friday,49
6204,Airport,,No Cars Available,2016-07-15 17:26,,17,Friday,
6205,Airport,85,Trip Completed,2016-07-15 17:26,2016-07-15 18:38,17,Friday,72
6206,Airport,,No Cars Available,2016-07-15 17:22,,17,Friday,
6207,Airport,,No Cars Available,2016-07-15 17:27,,17,Friday,
6208,City,54,Cancelled,2016-07-15 17:27,,17,Friday,
6209,Airport,83,Cancelled,2016-07-15 17:32,,17,Friday,
6210,Airport,,No Cars Available,2016-07-15 17:35,,17,Friday,
6211,Airport,,No Cars Available,2016-07-15 17:37,,17,Friday,
6212,Airport,,No Cars Available,2016-07-15 17:28,,17,Friday,
6213,City,108,Trip Completed,2016-07-15 17:30,2016-07-15 18:32,17,Friday,62
6214,Airport,211,Trip Completed,2016-07-15 17:35,2016-07-15 18:32,17,Friday,57
6215,Airport,,No Cars Available,2016-07-15 17:35,,17,Friday,
6216,Airport,,No Cars Available,2016-07-15 17:37,,17,Friday,
6217,City,185,Trip Completed,2016-07-15 17:33,2016-07-15 18:00,17,Friday,27
6218,Airport,,No Cars Available,2016-07-15 17:34,,17,Friday,
6219,Airport,,No Cars Available,2016-07-15 17:39,,17,Friday,
6220,Airport,,No Cars Available,2016-07-15 17:36,,17,Friday,
6221,City,253,Trip Completed,2016-07-15 17:35,2016-07-15 18:14,17,Friday,39
6222,Airport,,No Cars Available,2016-07-15 17:28,,17,Friday,
6223,Airport,,No Cars Available,2016-07-15 17:37,,17,Friday,
6224,City,,No Cars Available,2016-07-15 17:35,,17,Friday,
6225,Airport,,No Cars Available,2016-07-15 17:32,,17,Friday,
6226,Airport,14,Trip Completed,2016-07-15 17:34,2016-07-15 18:33,17,Friday,59
6227,City,,No Cars Available,2016-07-15 17:42,,17,Friday,
6228,City,50,Cancelled,2016-07-15 17:43,,17,Friday,
6229,City,221,Trip Completed,2016-07-15 17:43,2016-07-15 18:31,17,Friday,48
6230,Airport,,No Cars Available,2016-07-15 17:44,,17,Friday,
6231,Airport,272,Trip Completed,2016-07-15 17:45,2016-07-15 18:24,17,Friday,39
6232,City,258,Trip Completed,2016-07-15 17:44,2016-07-15 18:52,17,Friday,68
6233,Airport,,No Cars Available,2016-07-15 17:48,,17,Friday,
6234,Airport,,No Cars Available,2016-07-15 17:51,,17,Friday,
6235,City,92,Trip Completed,2016-07-15 17:47,2016-07-15 18:20,17,Friday,33
6236,Airport,,No Cars Available,2016-07-15 17:51,,17,Friday,
6237,City,33,Trip Completed,2016-07-15 17:50,2016-07-15 18:49,17,Friday,59
6238,Airport,,No Cars Available,2016-07-15 17:44,,17,Friday,
